,Time,Right Ascension,Declination,Distance,X,Y,Z
2842,2018-07-17 14:31:54.010858176,116.6430998185093,21.1795250151118,152041785.66747484,-63574958.009570606,126718081.37428547,54931385.89054221
2843,2018-07-17 16:12:01.440137156,116.71269253688116,21.1679664916213,152039178.4519832,-63732712.78985956,126648492.81833237,54901843.06236063
2844,2018-07-17 17:52:08.869416134,116.78195116446992,21.15629208347907,152037186.34131932,-63889959.95015473,126579686.21322,54872234.201966375
2845,2018-07-17 19:32:16.298695114,116.85101476137955,21.144464351277893,152036057.42242274,-64047130.3761179,126511746.20371413,54842555.73572223
2846,2018-07-17 21:12:23.727974092,116.92005692660821,21.132469268694138,152035876.95062342,-64204652.7404773,126444561.22132848,54812803.10443482
2847,2018-07-17 22:52:31.157253072,116.98925317444689,21.120318837313107,152036551.30665478,-64362872.4963586,126377844.56457572,54782971.62851335
2848,2018-07-18 00:32:38.586532050,117.05874795583871,21.108048807107146,152037825.56134796,-64521986.59316899,126311188.55190352,54753057.39499183
2849,2018-07-18 02:12:46.015811030,117.12862752719707,21.09571193756659,152039331.3500763,-64682006.244592145,126244141.5223129,54723057.99977801
2850,2018-07-18 03:52:53.445090008,117.19890376390384,21.08336807368239,152040656.06010777,-64842754.779428944,126176293.1440467,54692973.00595782
2851,2018-07-18 05:33:00.874368988,117.26951195140923,21.07107290700104,152041420.33081043,-65003900.9795909,126107351.92264329,54662804.032580614
2852,2018-07-18 07:13:08.303647966,117.34032295712458,21.058867533597148,152041349.31021386,-65165021.60696622,126037200.272161,54632554.45784385
2853,2018-07-18 08:53:15.732926944,117.41116748810006,21.04677076536336,152040324.28938293,-65325681.30800592,125965916.74939927,54602228.792870566
2854,2018-07-18 10:33:23.162205924,117.48186787762931,21.03477563064431,152038405.0221424,-65485514.802971385,125893761.250819,54571831.843805864
2855,2018-07-18 12:13:30.591484902,117.55227143769851,21.022850713991488,152035818.53809643,-65644295.83579049,125821125.9652526,54541367.81937401
2856,2018-07-18 13:53:38.020763882,117.62227912249635,21.010946079286146,152032916.54182205,-65801979.86181992,125748461.34212705,54510839.551091574
2857,2018-07-18 15:33:45.450042860,117.69186412457411,20.99900266317885,152030109.38599354,-65958712.41194561,125676191.05369052,54480247.972193465
2858,2018-07-18 17:13:52.879321840,117.76107690864028,20.98696337555711,152027789.00806445,-66114801.55509218,125604632.00923455,54449591.952888995
2859,2018-07-18 18:54:00.308600818,117.83003573034607,20.974783822396155,152026255.3017443,-66270659.66246117,125533934.52638005,54418868.52278274
2860,2018-07-18 20:34:07.737879798,117.89890441497798,20.962440635868187,152025659.75983718,-66426725.47472939,125464053.95871504,54388073.43860741
2861,2018-07-18 22:14:15.167158776,117.96786157044806,20.949935846137176,152025976.98705256,-66583381.19297649,125394759.13906124,54357201.990494646
2862,2018-07-18 23:54:22.596437756,118.03706702474067,20.937296475383295,152027009.44513226,-66740880.25303834,125325676.0452896,54326249.89515707
